Combination,x_est_1,x_est_2,x_est_3,x_est_4,x_est_5,x_est_6,x_est_7,x_est_8,Residual,CondNum
"A,B,D,E,F,G,N,O",0.0,19.95692674043984,0.0,0.0,9.262011486202514,13.311598263062084,2.914553859083874,21.554909651211688,0.0,inf
"A,B,D,E,F,G,N,P",0.0,20.32633310139794,0.0,0.0,12.406983363906566,9.407742425200903,4.03567588082734,25.823265228667246,0.0,inf
"A,B,D,E,F,G,N,Q",5.198397956814461,16.543069421871397,0.0,21.384142094265147,0.0,0.0,9.218133271418624,5.656257255630377,0.0,1.971517121109977e+50
"A,B,D,E,F,G,N,R",0.0,20.63272684029016,0.0,0.0,13.742668569389973,7.4027946248067185,9.939029611130936,11.282780354382213,0.0,inf
"A,B,D,E,F,G,N,S",0.0,20.625004308314466,0.0,0.0,14.677198102043864,6.374857825622406,10.083650233797872,16.23928953022139,0.0,inf
"A,B,D,E,F,G,N,T",5.182386926378408,16.559004621987384,0.0,21.407551997358862,0.0,0.0,9.197854077253226,20.653202377022136,0.0,4.4107552974554536e+51
"A,B,D,E,F,G,O,P",0.0,14.470293209876521,7.792438271604966,21.66319444444444,0.0,0.0,26.88117283950626,6.192901234567816,0.0,inf
"A,B,D,E,F,G,O,Q",5.0771422877639925,16.645306895177406,0.0,21.41388003188522,0.0,0.0,14.2621163810283,5.6015544041450855,0.0,8.63855413619812e+50
"A,B,D,E,F,G,O,R",4.957202467344012,16.808082365747435,0.0,21.38883345428156,0.0,0.0,14.298240203193023,10.547641509433962,0.0,1.0218726301351224e+50
"A,B,D,E,F,G,O,S",5.228308548197321,16.5362683213865,0.0,21.389590242858663,0.0,0.0,14.307585321493535,15.538247566063987,0.0,3.914414151638397e+50
"A,B,D,E,F,G,O,T",5.072765072765136,16.651247401247325,0.0,21.432952182952178,0.0,0.0,14.239604989604988,20.603430353430372,0.0,8.679917242196668e+50
"A,B,D,E,F,G,P,Q",5.149520856820765,16.584906989853422,0.0,21.40114148816234,0.0,0.0,19.264797068771138,5.599633596392339,0.0,2.410597959036562e+51
"A,B,D,E,F,G,P,R",5.039955299893681,16.73879749386294,0.0,21.374436668742906,0.0,0.0,19.301157806030865,10.545652731469621,0.0,1.0670650066328833e+50
"A,B,D,E,F,G,P,S",5.312629399585979,16.465838509316725,0.0,21.374741200828147,0.0,0.0,19.310559006211165,15.536231884057962,0.0,6.113160226270974e+50
"A,B,D,E,F,G,P,T",5.138958468002629,16.596002343244944,0.0,21.42124878797672,0.0,0.0,19.24212184873949,20.60166855203622,0.0,5.562733366033439e+50
"A,B,D,E,F,G,Q,R",5.119885653028425,15.984098624262977,0.0,0.0,4.8322315526174835,16.93603716276576,0.0,16.127747007325354,0.0,inf
"A,B,D,E,F,G,Q,S",8.661620921192151,12.449581811756376,0.0,0.0,4.174991165037113,17.65355165508304,0.0,21.06025444693132,0.0,inf
"A,B,D,E,F,G,Q,T",8.216283684311634,12.416053254816571,0.0,0.0,2.589067400627311,18.991742943096686,26.786852717147795,0.0,0.0,inf
"A,B,D,E,F,G,R,S",0.0,20.68286966269233,0.0,0.0,7.674717211861791,14.077244471619311,19.611943340466734,6.9532253133598285,0.0,inf
"A,B,D,E,F,G,R,T",7.536721586149127,14.076980359303734,0.0,0.0,0.0,21.550870334171087,21.46681560085644,9.368612119519614,0.0,1.7083491853621454e+34
"A,B,D,E,F,G,S,T",0.0,20.092086121617694,0.0,0.0,11.724905440791396,10.239598487052644,10.082630200756437,26.860779749781827,0.0,inf
"A,B,D,E,F,H,I,J",12.673299777595675,9.555659604354453,0.0,0.0,23.613601779234475,0.0,5.366498887978491,8.79093995083691,0.0,1.3412332612808687e+51
"A,B,D,E,F,H,I,K",14.44651162790704,8.255548172757416,0.0,0.0,17.25275747508314,7.362524916943424,17.682657807308985,0.0,0.0,inf
"A,B,D,E,F,H,I,L",4.2058618283322975,19.796406140962883,0.0,24.47749476622479,0.0,1.907187718073873,19.613049546406163,0.0,0.0,inf
"A,B,D,E,F,H,I,M",0.0,18.254904708520137,3.847673766816183,0.0,24.088565022421527,0.0,4.66213565022421,5.146720852017938,0.0,inf
"A,B,D,E,F,H,I,N",0.0,16.639912690988442,5.710102899906477,0.0,23.956407857811037,0.0,4.672934206423444,10.02064234487059,0.0,inf
"A,B,D,E,F,H,I,O",0.0,19.01447155723193,2.8215302902009025,0.0,24.216380571164667,0.0,4.6878223385420625,15.259795242860447,0.0,inf
"A,B,D,E,F,H,I,P",0.0,19.044003520281624,2.829946395711652,0.0,24.177374189935207,0.0,4.6392911432914605,20.30938475078006,0.0,inf
"A,B,D,E,F,H,I,Q",12.413924601094939,9.827849202189961,0.0,0.0,23.654338057379885,0.0,6.179231292441142,4.924656846894065,0.0,4.038163554360162e+51
"A,B,D,E,F,H,I,R",12.388673770573833,9.844954725098782,0.0,0.0,23.659572765020766,0.0,6.174405923257793,9.93239281604883,0.0,2.4491480221681152e+51
"A,B,D,E,F,H,I,S",12.34481711498156,9.888202104108226,0.0,0.0,23.66008071625883,0.0,6.173089356033157,14.933810708618234,0.0,3.130955990237573e+51
"A,B,D,E,F,H,I,T",12.439888490101797,9.803514593350034,0.0,0.0,23.650594794699906,0.0,6.182264508701832,19.92373761314644,0.0,2.954658499686646e+50
"A,B,D,E,F,H,J,K",0.0,20.816111655240036,1.4999999999999234,25.955190989226253,0.0,0.0,3.4338883447599438,18.294809010773857,0.0,inf
"A,B,D,E,F,H,J,L",14.266261398176342,0.0,10.331306990881384,0.0,22.890982776089153,0.0,21.53252279635245,5.9789260385006715,0.0,7.591284910516204e+48
"A,B,D,E,F,H,J,M",0.0,16.71222087976015,5.609030294894161,0.0,23.93802300085024,0.0,9.592294267686936,5.148431556808521,0.0,inf
"A,B,D,E,F,H,J,N",0.0,15.084766352348442,7.48571627717091,0.0,23.80468788895639,0.0,9.602654611715737,10.022174869808527,0.0,inf
"A,B,D,E,F,H,J,O",0.0,17.449061612772372,4.6085935867655,0.0,24.06370217420696,0.0,9.616938903432764,15.261703722822405,0.0,inf
"A,B,D,E,F,H,J,P",0.0,17.523714632432725,4.565561729577874,0.0,24.029034936450145,0.0,9.570377466947697,20.31131123459156,0.0,inf
"A,B,D,E,F,H,J,Q",13.428543524969077,8.76310306660589,0.0,0.0,23.494986652776884,0.0,11.093983983332246,5.219382772315908,0.0,4.628296845456171e+50
"A,B,D,E,F,H,J,R",13.507018385918157,8.708264357570357,0.0,0.0,23.478944842245507,0.0,11.107739325490504,10.198033088775475,0.0,1.082172069337155e+50
"A,B,D,E,F,H,J,S",13.637052619445685,8.579995389314604,0.0,0.0,23.477234741513467,0.0,11.111520949801179,15.194196299925082,0.0,1.360517955681658e+51
"A,B,D,E,F,H,J,T",13.350415285118615,8.83664357703298,0.0,0.0,23.506286727290636,0.0,11.085420701881086,20.22123370867668,0.0,1.9170211145589623e+51
"A,B,D,E,F,H,K,L",15.888681010290005,5.666510757717455,0.0,0.0,21.32974742750235,1.889148737137506,0.0,35.22591206735268,0.0,inf
"A,B,D,E,F,H,K,M",0.0,17.69059550021505,4.381191000430306,0.0,24.06197960165008,0.0,14.80107812618633,5.0651557715182385,0.0,inf
"A,B,D,E,F,H,K,N",0.0,16.187765256841764,6.113566515439821,0.0,23.939118981413728,0.0,14.811942045953462,9.947607200351236,0.0,inf
"A,B,D,E,F,H,K,O",23.450576606260313,0.0,0.0,23.022240527182923,0.0,1.5650741350905433,16.171746293245477,11.790362438220754,0.0,1.1696973994154607e+34
"A,B,D,E,F,H,K,P",23.38420140061701,0.0,0.0,23.145736224639244,0.0,1.5125312436667082,16.252899187101715,16.70463194397533,0.0,1.495963952156e+34
"A,B,D,E,F,H,K,Q",11.23663451110226,10.728283577829739,0.0,0.0,23.719595867344037,0.0,16.25501455562533,5.0604714880986394,0.0,7.2488133108189665e+50
"A,B,D,E,F,H,K,R",11.255518690100796,10.715616686012428,0.0,0.0,23.715462604390314,0.0,16.258990662653705,10.054411356842763,0.0,7.80159336045383e+51
"A,B,D,E,F,H,K,S",11.290463154928528,10.68107526015972,0.0,0.0,23.715072160383247,0.0,16.260079305972116,15.053310118556398,0.0,3.5680565644344996e+51
"A,B,D,E,F,H,K,T",3.6188811188810184,18.80944055944066,0.0,25.68006993006993,0.0,0.0,13.525974025974016,20.365634365634367,0.0,2.376657127438594e+50
"A,B,D,E,F,H,L,M",0.0,18.003925826929425,5.007851653859074,25.57225192114935,0.0,0.0,18.159705980621453,4.2562646174406975,0.0,inf
"A,B,D,E,F,H,L,N",0.0,0.677521119324162,22.70663938753962,0.0,0.0,27.096700105596643,16.887499999999992,8.631639387539591,0.0,inf
"A,B,D,E,F,H,L,O",0.0,18.171326754385902,4.78198099415212,25.602247807017548,0.0,0.0,18.164108187134502,14.280336257309932,0.0,inf
"A,B,D,E,F,H,L,P",0.0,18.181887366818827,4.780060882800658,25.593607305936064,0.0,0.0,18.152587519025882,19.29185692541856,0.0,inf
"A,B,D,E,F,H,L,Q",3.931217783505255,18.493476159793698,0.0,25.631040592783506,0.0,0.0,18.590045103092805,5.3542203608247485,0.0,5.886035217414299e+50
"A,B,D,E,F,H,L,R",12.309355869044486,9.602142667021507,0.0,0.0,23.553322686540685,0.0,21.51860970632598,10.01656907106734,0.0,2.643145094097217e+52
"A,B,D,E,F,H,L,S",12.320101681658235,9.591513492373823,0.0,0.0,23.55318732890106,0.0,21.51896754008604,15.016229956980846,0.0,8.232962742746654e+51
"A,B,D,E,F,H,L,T",3.803292046936086,18.615629074315525,0.0,25.65066818774447,0.0,0.0,18.57203389830509,20.35837679269884,0.0,4.531333305091081e+50
"A,B,D,E,F,H,M,N",0.0,20.809186614864014,0.0,0.0,10.863391402431382,16.056899360822165,13.816957012156928,0.4535656097255147,0.0,inf
"A,B,D,E,F,H,M,O",0.0,0.2060367454069058,25.540921021235906,0.0,10.114769744691085,14.064423765211082,17.07384872345502,0.0,0.0,inf
"A,B,D,E,F,H,M,P",0.0,10.137992831541313,11.90681003584219,0.0,10.023297491039484,16.123655913978446,0.0,23.80824372759857,0.0,inf
"A,B,D,E,F,H,M,Q",0.0,20.60008440143678,0.0,0.0,12.665377745500226,13.638761850550589,4.757286984513314,6.338489017999097,0.0,inf
"A,B,D,E,F,H,M,R",0.0,20.704767924869056,0.0,0.0,12.384215279032015,13.88455842513993,4.794888929022937,11.23156944193606,0.0,inf
"A,B,D,E,F,H,M,S",0.0,20.712040972754497,0.0,0.0,13.000000000000062,13.2008919239077,4.899135948714381,16.18793115462337,0.0,inf
"A,B,D,E,F,H,M,T",0.0,20.595370206402617,0.0,0.0,12.66456132066192,13.68919583653068,4.709117919052395,21.341754717352387,0.0,inf
"A,B,D,E,F,H,N,O",0.0,19.948115679641724,0.0,0.0,9.64638620229636,17.89222926294734,3.0494068321501477,21.463862022964424,0.0,inf
"A,B,D,E,F,H,N,P",0.0,20.35352137820226,0.0,0.0,11.696733017941517,15.170980987235673,3.7869320717664645,25.991832544854088,0.0,inf
"A,B,D,E,F,H,N,Q",0.0,20.5826057974503,0.0,0.0,12.8160036291928,13.436632627554081,9.714386231286978,6.450371714515847,0.0,inf
"A,B,D,E,F,H,N,R",0.0,20.695568120578603,0.0,0.0,12.518207402718499,13.693164418363926,9.752983242517306,11.340076815821671,0.0,inf
"A,B,D,E,F,H,N,S",0.0,20.702246299990808,0.0,0.0,13.215422756830273,12.912936050151542,9.861691027321225,16.30770386570616,0.0,inf
"A,B,D,E,F,H,N,T",0.0,20.57872289356829,0.0,0.0,12.804796765229934,13.504851231963658,9.665408085078882,21.446221024159232,0.0,inf
"A,B,D,E,F,H,O,P",0.0,1.1835467597982756,21.596559306687304,0.0,3.100245763808093,24.117190531625877,32.00245763808045,0.0,0.0,inf
"A,B,D,E,F,H,O,Q",0.0,20.514597934723998,0.0,0.0,12.476267988222133,13.914206029942346,14.800014514991911,6.294913532119608,0.0,inf
"A,B,D,E,F,H,O,R",0.0,20.611610076670324,0.0,0.0,12.195628363255462,14.164826896518816,14.838382780132385,11.18955188342301,0.0,inf
"A,B,D,E,F,H,O,S",0.0,20.606855742232867,0.0,0.0,12.763972598981152,13.542770649082222,14.944109604075397,16.142291405628367,0.0,inf
"A,B,D,E,F,H,O,T",0.0,22.183481152993355,0.0,25.56263858093131,0.0,0.3791574279378494,14.398729319461024,20.475993518676457,0.0,inf
"A,B,D,E,F,H,P,Q",0.0,20.55499617778748,0.0,0.0,12.681107349568666,13.64565905864362,19.84266681227477,6.275570601725456,0.0,inf
"A,B,D,E,F,H,P,R",0.0,20.65239794690833,0.0,0.0,12.414528029513178,13.879681610393801,19.88244847221108,11.170943940973615,0.0,inf
"A,B,D,E,F,H,P,S",0.0,20.65278044656239,0.0,0.0,13.000000000000012,13.233234695053998,19.991775873333076,16.12220898505053,0.0,inf
"A,B,D,E,F,H,P,T",0.0,22.21702744923007,0.0,25.77016291006469,0.0,0.13577326489625702,19.417362195938416,20.4596741798706,0.0,inf
"A,B,D,E,F,H,Q,R",6.610146777281427,14.412252712188897,0.0,0.0,4.591257179323583,22.28915124441605,0.0,16.097192086790038,0.0,inf
"A,B,D,E,F,H,Q,S",10.347061049445053,10.670724016145257,0.0,0.0,3.9029389505549577,23.053607467204888,0.0,21.02566851664985,0.0,inf
"A,B,D,E,F,H,Q,T",3.667348469352972,16.856616895070548,0.0,0.0,8.95411467921186,18.007772550623834,0.0,26.514147405740793,0.0,inf
"A,B,D,E,F,H,R,S",0.0,20.649310557727937,0.0,0.0,7.688824861082519,19.09755093640667,20.622350277834972,5.941963366947895,0.0,inf
"A,B,D,E,F,H,R,T",10.105764649833253,11.296808003811352,0.0,0.0,0.0,26.7765602667937,20.756074321105373,10.064792758456326,0.0,5.692686585907165e+34
"A,B,D,E,F,H,S,T",0.0,20.159972938065074,0.0,0.0,11.412756012054851,15.511470570145773,10.566824527953747,26.34897595178054,0.0,inf
"A,B,D,E,F,I,J,K",8.174361619809076,13.348723239618286,0.5388186742326848,0.0,9.605107041526963,24.332989424812993,0.0,0.0,0.0,inf
"A,B,D,E,F,I,J,L",3.831570802166596,17.663141604333298,1.2620582924941837,0.0,10.347433582667009,27.89579571833892,0.0,0.0,0.0,inf
"A,B,D,E,F,I,J,M",0.0,14.311805555555564,7.884821428571418,10.270039682539688,0.0,10.738789682539679,0.0,3.794543650793656,0.0,inf
"A,B,D,E,F,I,J,N",0.0,14.602199166444917,7.550811386006989,10.295291300877889,0.0,10.73534628003901,0.0,8.816351866631196,0.0,inf
"A,B,D,E,F,I,J,O",0.0,21.0238737900236,0.0,10.848054001053539,0.0,5.9622078046384654,4.455991698008748,14.596477828602168,0.0,inf
"A,B,D,E,F,I,J,P",0.0,14.496626396778423,7.301370776328756,0.0,9.683067978771641,11.345987679014327,0.0,19.172947169106866,0.0,inf
"A,B,D,E,F,I,J,Q",0.08671470716252308,20.89419403201628,0.0,10.720764617691158,0.0,10.536223823572074,0.0,5.762102819557965,0.0,inf
"A,B,D,E,F,I,J,R",7.939533152445426,12.937730803514569,0.0,0.0,9.181400542663752,0.0,11.435345629793616,11.505989871582642,0.0,3.3862455849483424e+50
"A,B,D,E,F,I,J,S",5.362058497163048,15.645531059606833,0.0,9.991887025521855,0.0,0.0,10.465548646441801,16.534974771266455,0.0,7.20886421646374e+49
"A,B,D,E,F,I,J,T",3.004846488086734,17.768407104999262,0.0,10.242384090149455,0.0,0.0,10.234016139044076,21.750346177720477,0.0,1.6007884678433473e+50
"A,B,D,E,F,I,K,L",10.42816610781533,9.85633221563061,3.8024245550683773,0.0,9.574671137477432,32.33840598400824,0.0,0.0,0.0,inf
"A,B,D,E,F,I,K,M",0.0,10.714779521674126,12.434323617339333,0.0,9.106875934230198,14.995235426008964,0.0,4.748785500747388,0.0,inf
"A,B,D,E,F,I,K,N",0.0,9.660222430100847,13.650452135952577,0.0,9.02057998129093,15.002286664587874,0.0,9.666458788067773,0.0,inf
"A,B,D,E,F,I,K,O",0.0,11.210761296282033,11.764272701613947,0.0,9.190336899905063,15.012008313447762,0.0,14.822620788751184,0.0,inf
"A,B,D,E,F,I,K,P",0.0,11.230045070272348,11.769768248126466,0.0,9.164866522655146,14.980318425474024,0.0,19.855001733472008,0.0,inf
"A,B,D,E,F,I,K,Q",10.952399005385663,10.904798010771252,0.0,0.0,9.214310404424474,16.119844340621963,0.0,5.808648238796648,0.0,inf
"A,B,D,E,F,I,K,R",11.22341287708244,10.721206663664969,0.0,0.0,9.158126969833402,16.17163439891941,0.0,10.725619090499777,0.0,inf
"A,B,D,E,F,I,K,S",11.694120643379138,10.257038183492329,0.0,0.0,9.152675195423456,16.185764943283107,0.0,15.710401034421958,0.0,inf
"A,B,D,E,F,I,K,T",10.673731969932957,11.165978194623138,0.0,0.0,9.25448635470983,16.08728922597684,0.0,20.818514254757243,0.0,9.465419406500526e+50
"A,B,D,E,F,I,L,M",0.0,12.310795029895342,11.539261023916312,0.0,9.712070254110614,19.082329035874444,0.0,4.355544656203299,0.0,inf
"A,B,D,E,F,I,L,N",0.0,11.810061324186693,12.116713439351408,0.0,9.6710944808232,19.085677164535902,0.0,9.316453591102794,0.0,inf
"A,B,D,E,F,I,L,O",0.0,12.546301285505335,11.221101788417643,0.0,9.751699894798962,19.090293279963046,0.0,14.390603751315014,0.0,inf
"A,B,D,E,F,I,L,P",0.0,12.555457769955007,11.223711230231679,0.0,9.73960583513348,19.07524601968157,0.0,19.405979144998263,0.0,inf
"A,B,D,E,F,I,L,Q",6.817089080427737,15.634178160855447,0.0,0.0,9.985136536467335,19.692416622994322,0.0,5.871179599255153,0.0,inf
"A,B,D,E,F,I,L,R",7.109059982990666,15.436390014507966,0.0,0.0,9.924608534694082,19.74821151633398,0.0,10.781729951473308,0.0,inf
"A,B,D,E,F,I,L,S",7.616166761358099,14.936328193875733,0.0,0.0,9.91873518406049,19.763434751092213,0.0,15.76533510961346,0.0,inf
"A,B,D,E,F,I,L,T",6.516873208279729,15.915554953612784,0.0,0.0,10.02841922304237,19.65734407801178,0.0,20.881808537053338,0.0,inf
"A,B,D,E,F,I,M,N",21.876988327950205,0.0,0.0,0.0,8.801285206637758,5.592071637121297,7.186638166456517,4.543016661834214,0.0,1.3873264460892652e+35
"A,B,D,E,F,I,M,O",13.699809224553864,0.0,8.567538248606656,0.0,8.80780308981409,4.717427898103459,0.0,17.207421538921942,0.0,inf
"A,B,D,E,F,I,M,P",13.809051456912611,0.0,8.557036577805315,0.0,8.704277743335393,4.6072535647861095,0.0,22.32238065716057,0.0,inf
"A,B,D,E,F,I,M,Q",0.0,20.681049008280382,0.0,10.431573753129213,0.0,1.9822020026959344,4.284464663970727,6.620710571923741,0.0,inf
"A,B,D,E,F,I,M,R",0.0,20.51878645362688,0.0,0.0,9.71553232563871,2.6457282510474016,4.687957980777131,11.43199498890988,0.0,inf
"A,B,D,E,F,I,M,S",0.0,20.478344382152883,0.0,0.0,9.751895624092251,2.5519856033230677,4.785364611045264,16.43240977938654,0.0,inf
"A,B,D,E,F,I,M,T",21.671609711062715,0.0,0.0,0.0,8.701138150397417,5.423640061739966,2.409041732181232,20.794570344618666,0.0,7.929898600063784e+34
"A,B,D,E,F,I,N,O",0.0,20.01722129293426,0.0,0.0,10.385609182271889,3.084891590623716,3.2964292675850557,21.215848666585078,0.0,inf
"A,B,D,E,F,I,N,P",0.0,20.226612041998624,0.0,0.0,10.16588698931132,2.8063517715214688,3.2793465831230626,26.521802614045527,0.0,inf
"A,B,D,E,F,I,N,Q",22.04076065432114,0.0,0.0,9.274069584628494,0.0,4.965589333077304,7.21433577763643,5.505244650336644,0.0,6.493907907784997e+34
"A,B,D,E,F,I,N,R",21.789825558741132,0.0,0.0,0.0,8.686194407871797,5.494067028428223,7.545320683983643,10.484592320975203,0.0,1.5426201164882465e+34
"A,B,D,E,F,I,N,S",21.774193548387114,0.0,0.0,0.0,8.698119983517545,5.4590030193606465,7.578166566159696,15.49051688257499,0.0,1.5061448947016069e+34
"A,B,D,E,F,I,N,T",22.041515263578553,0.0,0.0,9.291387023274126,0.0,4.9673625442876395,7.197528242690306,20.502206926169382,0.0,2.3920481003552915e+34
"A,B,D,E,F,I,O,P",0.0,6.319144022785067,16.01984707361501,0.0,9.498832525081472,3.705911785081974,32.45626459343648,0.0,0.0,inf
"A,B,D,E,F,I,O,Q",22.136462102817514,0.0,0.0,9.085904965590613,0.0,4.849843042468111,11.949672993658307,5.9781168954654635,0.0,3.3971435394545297e+34
"A,B,D,E,F,I,O,R",22.224368882019576,0.0,0.0,9.028167909862685,0.0,4.886152364312433,11.978014470353697,10.88329637345161,0.0,2.6312731942639815e+34
"A,B,D,E,F,I,O,S",21.877574033436094,0.0,0.0,0.0,8.546605153447723,5.348079973423299,12.397602481740225,15.830138357952665,0.0,5.571884609136832e+34
"A,B,D,E,F,I,O,T",22.139695314745605,0.0,0.0,9.116269042828414,0.0,4.8511784995688405,11.911980122493212,20.98087702036394,0.0,1.4777626334060037e+34
"A,B,D,E,F,I,P,Q",21.771151649677808,0.0,0.0,0.0,8.62606943516583,5.431443010150203,17.24837295002479,5.922962954981363,0.0,7.885848381311147e+34
"A,B,D,E,F,I,P,R",21.856771920175895,0.0,0.0,0.0,8.573860172755115,5.461727526808187,17.273855427404037,10.833784952856755,0.0,7.734745772737504e+34
"A,B,D,E,F,I,P,S",21.827747015358586,0.0,0.0,0.0,8.59834501012554,5.403598900066773,17.339842523883796,15.83046655056529,0.0,1.025894383030992e+34
"A,B,D,E,F,I,P,T",21.772145043909937,0.0,0.0,0.0,8.654206049213169,5.435544968014555,17.212704238932712,20.925399699929635,0.0,4.604956630094873e+34
"A,B,D,E,F,I,Q,R",8.37901846015308,13.059072489869436,0.0,0.0,9.033678523187756,3.829266096352987,0.0,15.698964430436732,0.0,inf
"A,B,D,E,F,I,Q,S",12.075926179887533,9.413523891620798,0.0,0.0,8.990860646905553,3.94024645886801,0.0,20.57944282271811,0.0,5.096419890726515e+51
"A,B,D,E,F,I,Q,T",13.059587658753598,8.119175317507231,0.0,0.0,8.493259592118912,4.217978881170335,26.10999855044993,0.0,0.0,inf
"A,B,D,E,F,I,R,S",13.976725505946,7.02186391865679,0.0,0.0,9.296828164488764,3.727386713163415,0.0,25.97719569774503,0.0,inf
"A,B,D,E,F,I,R,T",20.134483966181385,3.32646955825707,0.0,0.0,7.026574616038816,5.569973485416977,28.942498374105757,0.0,0.0,inf
"A,B,D,E,F,I,S,T",0.0,20.090426200653766,0.0,0.0,10.119263892381188,2.809828388232335,10.97251382951976,26.007967689212954,0.0,inf
"A,B,D,E,F,J,K,L",0.9752721408412862,0.0,24.156968149442264,0.0,8.636607982798013,18.09084800430047,19.14030372261797,0.0,0.0,inf
"A,B,D,E,F,J,K,M",0.0,0.0,24.62052845109871,0.0,8.0734600572523,18.81026422554931,0.7702288032621895,4.725518462837488,0.0,inf
"A,B,D,E,F,J,K,N",0.0,0.0,24.52709577165291,0.0,8.114533409667132,17.322924674899795,2.459196859409505,9.576249284370656,0.0,inf
"A,B,D,E,F,J,K,O",0.0,0.06994579845871542,24.482565785430783,0.0,8.103744945491181,19.507540282437965,0.0,14.836203188181358,0.0,inf
"A,B,D,E,F,J,K,P",0.0,0.11942262246914738,24.454046113559464,0.0,8.080768985118468,19.476681356581743,0.0,19.869080922271184,0.0,inf
"A,B,D,E,F,J,K,Q",15.13946220457065,6.510873103717645,0.0,0.0,8.556709421186266,20.768051305423537,0.0,7.024903965101897,0.0,1.3015791930612337e+51
"A,B,D,E,F,J,K,R",15.863785520477366,6.004711575194053,0.0,0.0,8.408643438568294,20.895013174778896,0.0,11.827846290981395,0.0,inf
"A,B,D,E,F,J,K,S",17.064002074808283,4.820788427180082,0.0,0.0,8.392859201198771,20.929917584000904,0.0,16.792432712811944,0.0,inf
"A,B,D,E,F,J,K,T",14.418338202947979,7.18965234233944,0.0,0.0,8.661009159252815,20.68901217950821,0.0,22.041988115951554,0.0,inf
"A,B,D,E,F,J,L,M",0.0,0.0,25.10726169504796,0.0,8.441834670842303,19.053630847523955,5.085078619429784,4.312194167156,0.0,inf
"A,B,D,E,F,J,L,N",20.874671669793628,0.0,0.0,0.0,8.680300187617265,0.21838649155725223,29.88893058161347,7.337711069418383,0.0,1.5092667529388514e+35
"A,B,D,E,F,J,L,O",0.0,0.0,25.101265822784814,0.0,8.462025316455696,19.39873417721517,4.689873417721534,14.348101265822779,0.0,inf
"A,B,D,E,F,J,L,P",0.0,0.0,25.116765106769652,0.0,8.451007117976676,19.420717855520262,4.649174617598,19.36233530213541,0.0,inf
"A,B,D,E,F,J,L,Q",12.144301929379061,10.043774551294575,0.0,0.0,9.148468867330775,24.244829307463608,0.0,7.418625344531984,0.0,inf
"A,B,D,E,F,J,L,R",13.009462331886876,9.43919521202089,0.0,0.0,8.971613004339355,24.39647758328516,0.0,12.18325186846771,0.0,3.537980507444737e+50
"A,B,D,E,F,J,L,S",14.443048431406485,8.02507060111805,0.0,0.0,8.952759687241848,24.438168789502996,0.0,17.140952490730612,0.0,inf
"A,B,D,E,F,J,L,T",11.282962914327607,10.854535307442292,0.0,0.0,9.273048597660399,24.150421850891302,0.0,22.4390313296784,0.0,inf
"A,B,D,E,F,J,M,N",0.0,20.764127374873567,0.0,0.0,10.072047479191294,7.908295453160601,14.124498823988215,0.13103086878632242,0.0,inf
"A,B,D,E,F,J,M,O",0.0,0.0,25.303200965461766,0.0,7.782024021607948,7.77598988563875,14.514395724383716,2.6243894029078128,0.0,inf
"A,B,D,E,F,J,M,P",11.950252481004147,0.0,10.560874205521163,0.0,8.65117797919621,9.32150309826847,0.0,22.516192236010024,0.0,inf
"A,B,D,E,F,J,M,Q",0.0,20.71617539651768,0.0,10.466599190283404,0.0,7.046838228001041,4.251600497732251,6.518786687465617,0.0,inf
"A,B,D,E,F,J,M,R",0.0,20.84815030657221,0.0,10.379839695972285,0.0,7.081444788272282,4.308010686935185,11.382554522248038,0.0,inf
"A,B,D,E,F,J,M,S",0.0,20.81281013319405,0.0,10.420683435622875,0.0,6.994882802298246,4.39693376207887,16.374689866805948,0.0,inf
"A,B,D,E,F,J,M,T",0.0,20.715963097567798,0.0,10.517335215128915,0.0,7.0501185891944,4.197577263340154,21.519005834768734,0.0,inf
"A,B,D,E,F,J,N,O",0.0,20.012348643963445,0.0,0.0,10.386021754223547,8.081772650460895,3.264495901979371,21.25536104937273,0.0,inf
"A,B,D,E,F,J,N,P",0.0,20.234961657984748,0.0,0.0,10.16765856603098,7.816758702407836,3.351114489481106,26.42950658409533,0.0,inf
"A,B,D,E,F,J,N,Q",0.0,20.706060995360367,0.0,10.459223752851065,0.0,7.040094940641038,9.23506232848873,6.559557982658804,0.0,inf
"A,B,D,E,F,J,N,R",0.0,20.84005662804668,0.0,10.367887499975893,0.0,7.0742838075803745,9.289507031251519,11.42826503314555,0.0,inf
"A,B,D,E,F,J,N,S",0.0,20.46799269854678,0.0,0.0,9.742658214769309,7.556240947956296,9.727163472431947,16.50594466629567,0.0,inf
"A,B,D,E,F,J,N,T",0.0,20.367029597800627,0.0,0.0,9.84669208263492,7.628661718824336,9.527935823862828,21.629680776877294,0.0,inf
"A,B,D,E,F,J,O,P",0.0,5.664429777663106,16.767265218834087,0.0,9.434976586409057,8.67626562442387,32.45706279266988,0.0,0.0,inf
"A,B,D,E,F,J,O,Q",0.0,20.69367486948239,0.0,10.482671602020762,0.0,7.055906147891816,14.26914479316124,6.498602587443784,0.0,inf
"A,B,D,E,F,J,O,R",0.0,20.46096056112412,0.0,0.0,9.772194456410995,7.69394079284901,14.722421626556764,11.350482563059126,0.0,inf
"A,B,D,E,F,J,O,S",0.0,20.416724749311914,0.0,0.0,9.815047899104083,7.615372483580005,14.81635539456346,16.33649947344055,0.0,inf
